Time,Distance,Corr Speed,Math G Force Lat Filtered
s,m,km/h,G
0,0,235.63,0.097
0.05,3,236.01,0.092
0.1,7,236.35,0.089
0.15,10,237.31,0.088
0.2,13,237.67,0.088
0.25,17,238.09,0.089
0.3,20,238.34,0.088
0.35,23,238.75,0.086
0.4,27,239.18,0.082
0.45,30,239.3,0.076
0.5,33,239.72,0.067
0.55,37,240.28,0.057
0.6,40,240.89,0.045
0.65,43,241.51,0.033
0.7,47,241.9,0.023
0.75,50,242.11,0.014
0.8,54,242.48,0.008
0.85,57,243.08,0.005
0.9,60,243.48,0.005
0.95,64,243.64,0.009
1,67,244.44,0.014
1.05,71,244.87,0.022
1.1,74,244.73,0.03
1.15,78,245.14,0.04
1.2,81,245.68,0.048
1.25,84,246.14,0.056
1.3,88,246.6,0.064
1.35,91,247.04,0.07
1.4,95,247.24,0.076
1.45,98,247.69,0.08
1.5,102,248.57,0.084
1.55,105,248.71,0.086
1.6,109,248.42,0.087
1.65,112,248.92,0.086
1.7,116,249.84,0.084
1.75,119,250.27,0.081
1.8,123,250.8,0.076
1.85,126,251.05,0.07
1.9,130,250.76,0.064
1.95,133,251.61,0.056
2,137,252.12,0.048
2.05,140,252.14,0.038
2.1,144,252.62,0.027
2.15,147,252.86,0.015
2.2,151,253.37,0.003
2.25,154,253.38,-0.009
2.3,158,253.16,-0.021
2.35,162,253.9,-0.033
2.4,165,254.46,-0.045
2.45,169,254.68,-0.056
2.5,172,255.17,-0.068
2.55,176,255.16,-0.079
2.6,179,255.25,-0.089
2.65,183,255.85,-0.099
2.7,187,255.46,-0.105
2.75,190,255.52,-0.109
2.8,194,256.54,-0.109
2.85,197,257.29,-0.104
2.9,201,257.63,-0.095
2.95,205,257.34,-0.081
3,208,257.84,-0.063
3.05,212,258.59,-0.042
3.1,215,258.38,-0.019
3.15,219,258.35,0.005
3.2,223,258.86,0.027
3.25,226,258.98,0.047
3.3,230,258.86,0.064
3.35,234,258.92,0.077
3.4,237,259.42,0.086
3.45,241,260.18,0.092
3.5,244,260.21,0.095
3.55,248,260.3,0.095
3.6,252,261.08,0.093
3.65,255,261.28,0.089
3.7,259,261.06,0.083
3.75,263,261.26,0.074
3.8,266,261.88,0.065
3.85,270,262.22,0.054
3.9,274,262.74,0.044
3.95,277,262.88,0.037
4,281,262.39,0.031
4.05,285,263.04,0.031
4.1,288,263.63,0.034
4.15,292,263.4,0.042
4.2,296,263.56,0.055
4.25,300,263.59,0.069
4.3,303,263.47,0.086
4.35,307,264.03,0.102
4.4,311,264.2,0.116
4.45,314,264.29,0.128
4.5,318,264.55,0.138
4.55,322,264.2,0.147
4.6,325,264.55,0.154
4.65,329,265.01,0.161
4.7,333,264.56,0.167
4.75,337,264.19,0.175
4.8,340,263.46,0.185
4.85,344,262.61,0.202
4.9,348,258.82,0.227
4.95,351,255.44,0.266
5,355,254.29,0.318
5.05,358,246.25,0.385
5.1,362,241.44,0.464
5.15,365,243.32,0.555
5.2,368,241.8,0.653
5.25,372,238.68,0.757
5.3,375,236.33,0.864
5.35,378,235.4,0.972
5.4,382,234.41,1.081
5.45,385,232.85,1.188
5.5,388,230.42,1.294
5.55,391,227.57,1.395
5.6,394,225.88,1.49
5.65,398,224.42,1.578
5.7,401,222.31,1.658
5.75,404,220.28,1.728
5.8,407,219.42,1.789
5.85,410,218.47,1.841
5.9,413,216.72,1.887
5.95,416,215.66,1.929
6,419,214.79,1.968
6.05,422,213.97,2.003
6.1,425,212.9,2.034
6.15,428,210.95,2.06
6.2,431,209.18,2.084
6.25,434,209.17,2.106
6.3,437,209.08,2.128
6.35,440,208.03,2.151
6.4,443,207.08,2.176
6.45,446,206.11,2.201
6.5,448,205.62,2.224
6.55,451,205.05,2.244
6.6,454,203.52,2.258
6.65,457,201.87,2.267
6.7,460,201.31,2.272
6.75,463,200.96,2.274
6.8,465,200.17,2.277
6.85,468,199.6,2.281
6.9,471,199.27,2.288
6.95,474,198.74,2.297
7,477,198.1,2.308
7.05,479,197.2,2.319
7.1,482,196.64,2.33
7.15,485,196.24,2.34
7.2,488,195.55,2.346
7.25,490,194.66,2.346
7.3,493,193.26,2.341
7.35,496,191.91,2.331
7.4,498,191.84,2.32
7.45,501,192.62,2.31
7.5,504,192.59,2.303
7.55,506,192.54,2.299
7.6,509,192.68,2.296
7.65,512,191.65,2.293
7.7,515,190.61,2.289
7.75,517,191.32,2.285
7.8,520,191.53,2.28
7.85,523,190.25,2.276
7.9,525,190.14,2.273
7.95,528,190.94,2.271
8,531,190.38,2.269
8.05,533,188.65,2.265
8.1,536,188.5,2.26
8.15,539,189.51,2.251
8.2,541,189.16,2.24
8.25,544,188.24,2.225
8.3,546,188.22,2.208
8.35,549,189.13,2.192
8.4,552,189.66,2.177
8.45,554,189.61,2.162
8.5,557,189.84,2.144
8.55,560,189.92,2.12
8.6,562,189.07,2.086
8.65,565,188.97,2.042
8.7,568,190.86,1.988
8.75,570,191.54,1.924
8.8,573,190.56,1.855
8.85,576,190.42,1.783
8.9,578,191.72,1.714
8.95,581,193.84,1.654
9,584,193.56,1.604
9.05,586,191.53,1.568
9.1,589,191.14,1.546
9.15,592,192.99,1.541
9.2,595,195.68,1.548
9.25,597,195.91,1.561
9.3,600,194.53,1.573
9.35,603,195.21,1.578
9.4,606,196.43,1.577
9.45,608,196.25,1.573
9.5,611,196.56,1.57
9.55,614,198.37,1.57
9.6,617,200.18,1.571
9.65,619,200.2,1.571
9.7,622,199.1,1.565
9.75,625,198.19,1.553
9.8,628,199.13,1.539
9.85,631,201.77,1.526
9.9,633,203.52,1.513
9.95,636,203.41,1.5
10,639,202.94,1.482
10.05,642,202.94,1.459
10.1,645,203.08,1.431
10.15,648,204.49,1.399
10.2,651,205.96,1.366
10.25,653,206.18,1.329
10.3,656,206.1,1.289
10.35,659,206.36,1.243
10.4,662,207.48,1.194
10.45,665,208.59,1.139
10.5,668,209,1.079
10.55,671,209.24,1.013
10.6,674,209.77,0.943
10.65,677,211.88,0.868
10.7,680,212.89,0.792
10.75,683,211.88,0.717
10.8,686,211.54,0.643
10.85,689,212.07,0.571
10.9,692,212.76,0.502
10.95,695,213.28,0.434
11,698,214.02,0.367
11.05,701,214.93,0.3
11.1,704,215.47,0.233
11.15,707,215.89,0.167
11.2,710,216.77,0.104
11.25,713,217.26,0.045
11.3,716,217.63,-0.009
11.35,719,218.05,-0.058
11.4,722,218.5,-0.103
11.45,725,219.24,-0.145
11.5,728,219.78,-0.184
11.55,731,220.49,-0.224
11.6,734,221.45,-0.264
11.65,737,222.03,-0.307
11.7,740,222.42,-0.354
11.75,744,222.92,-0.405
11.8,747,223.45,-0.462
11.85,750,223.79,-0.525
11.9,753,223.84,-0.595
11.95,756,224,-0.671
12,759,224.57,-0.754
12.05,762,225.13,-0.841
12.1,766,225.71,-0.931
12.15,769,225.73,-1.021
12.2,772,225.7,-1.106
12.25,775,226.76,-1.184
12.3,778,227.38,-1.253
12.35,781,227.11,-1.309
12.4,785,227.09,-1.353
12.45,788,227.56,-1.381
12.5,791,227.83,-1.396
12.55,794,228.4,-1.396
12.6,797,229.07,-1.384
12.65,801,228.8,-1.358
12.7,804,228.88,-1.317
12.75,807,229.65,-1.261
12.8,810,230.14,-1.192
12.85,813,229.18,-1.108
12.9,817,228.29,-1.014
12.95,820,228.29,-0.91
13,823,226,-0.801
13.05,826,221.19,-0.69
13.1,829,216.64,-0.579
13.15,832,208.06,-0.474
13.2,835,199.93,-0.379
13.25,838,202.48,-0.296
13.3,841,203.77,-0.228
13.35,843,199.37,-0.176
13.4,846,197.58,-0.137
13.45,849,196.03,-0.112
13.5,852,192.16,-0.096
13.55,854,189.08,-0.088
13.6,857,187.44,-0.086
13.65,860,183.34,-0.087
13.7,862,179.66,-0.089
13.75,865,177.49,-0.091
13.8,867,174.25,-0.09
13.85,869,170.5,-0.084
13.9,872,167.18,-0.072
13.95,874,164.65,-0.049
14,876,162.12,-0.015
14.05,879,159.35,0.034
14.1,881,156.16,0.096
14.15,883,153.75,0.174
14.2,885,151.36,0.265
14.25,887,148.96,0.368
14.3,889,147.24,0.48
14.35,891,145.19,0.596
14.4,893,143,0.712
14.45,895,140.75,0.826
14.5,897,138.9,0.936
14.55,899,137.62,1.039
14.6,901,136.27,1.137
14.65,903,134.86,1.229
14.7,905,133.75,1.316
14.75,907,132.97,1.4
14.8,909,131.83,1.481
14.85,910,130.64,1.559
14.9,912,130.01,1.635
14.95,914,129.28,1.705
15,916,128.24,1.77
15.05,918,127.19,1.827
15.1,919,126.11,1.876
15.15,921,125.69,1.914
15.2,923,125.36,1.943
15.25,925,123.81,1.96
15.3,926,123,1.967
15.35,928,123.04,1.963
15.4,930,121.5,1.951
15.45,931,119.77,1.933
15.5,933,120,1.913
15.55,935,120.67,1.894
15.6,937,119.62,1.875
15.65,938,117.68,1.859
15.7,940,116.6,1.847
15.75,941,117.3,1.84
15.8,943,118.36,1.838
15.85,945,117.38,1.84
15.9,946,115.34,1.843
15.95,948,114.44,1.848
16,950,114.5,1.854
16.05,951,114.86,1.86
16.1,953,114.38,1.863
16.15,954,112.77,1.863
16.2,956,111.67,1.858
16.25,958,110.98,1.849
16.3,959,110.82,1.839
16.35,961,111.23,1.828
16.4,962,110.64,1.818
16.45,964,109.52,1.811
16.5,965,109.39,1.807
16.55,967,110.85,1.805
16.6,968,111.73,1.801
16.65,970,111.31,1.792
16.7,971,111.44,1.774
16.75,973,111.8,1.744
16.8,975,111.96,1.703
16.85,976,112.26,1.649
16.9,978,113.11,1.584
16.95,979,113.9,1.508
17,981,114.14,1.421
17.05,983,114.73,1.322
17.1,984,116.03,1.212
17.15,986,117.03,1.089
17.2,987,117.56,0.953
17.25,989,118.38,0.802
17.3,991,119.44,0.637
17.35,992,120.53,0.458
17.4,994,121.62,0.266
17.45,996,123.01,0.065
17.5,998,124.31,-0.141
17.55,999,125.22,-0.346
17.6,1001,126.32,-0.547
17.65,1003,127.65,-0.739
17.7,1005,128.84,-0.917
17.75,1007,130.16,-1.079
17.8,1008,131.5,-1.22
17.85,1010,132.88,-1.339
17.9,1012,134.09,-1.433
17.95,1014,134.38,-1.502
18,1016,134.58,-1.55
18.05,1018,135.55,-1.577
18.1,1020,136.66,-1.591
18.15,1022,137.86,-1.595
18.2,1024,139.55,-1.593
18.25,1025,140.69,-1.588
18.3,1027,141.16,-1.579
18.35,1029,142.01,-1.567
18.4,1031,142.97,-1.55
18.45,1033,143.93,-1.529
18.5,1035,145.52,-1.499
18.55,1038,146.72,-1.456
18.6,1040,147.37,-1.395
18.65,1042,148.1,-1.308
18.7,1044,148.5,-1.195
18.75,1046,149.08,-1.053
18.8,1048,149.99,-0.885
18.85,1050,150.99,-0.695
18.9,1052,151.69,-0.49
18.95,1054,152.21,-0.274
19,1056,152.18,-0.056
19.05,1059,151.54,0.159
19.1,1061,150.56,0.363
19.15,1063,149.41,0.552
19.2,1065,147.65,0.722
19.25,1067,145.37,0.87
19.3,1069,143.69,0.997
19.35,1071,142.36,1.105
19.4,1073,141.19,1.198
19.45,1075,139.92,1.276
19.5,1077,138.84,1.345
19.55,1079,137.7,1.405
19.6,1081,136.48,1.459
19.65,1083,135.47,1.508
19.7,1084,134.44,1.552
19.75,1086,133.42,1.593
19.8,1088,132.62,1.63
19.85,1090,131.77,1.663
19.9,1092,130.63,1.691
19.95,1094,129.73,1.715
20,1095,129,1.736
20.05,1097,128.09,1.753
20.1,1099,127.07,1.769
20.15,1101,126.56,1.784
20.2,1103,126.62,1.8
20.25,1104,126.04,1.817
20.3,1106,125.1,1.834
20.35,1108,124.91,1.852
20.4,1110,124.51,1.868
20.45,1111,123.29,1.881
20.5,1113,122.9,1.892
20.55,1115,122.77,1.9
20.6,1117,121.66,1.906
20.65,1118,120.8,1.911
20.7,1120,120.98,1.914
20.75,1122,121.09,1.916
20.8,1123,120.01,1.915
20.85,1125,119,1.912
20.9,1127,118.6,1.907
20.95,1128,118.35,1.899
21,1130,118.22,1.889
21.05,1132,117.72,1.877
21.1,1133,116.94,1.862
21.15,1135,116.85,1.845
21.2,1136,117.4,1.826
21.25,1138,117.71,1.805
21.3,1140,117.58,1.782
21.35,1141,117.04,1.759
21.4,1143,116.82,1.739
21.45,1145,117.32,1.724
21.5,1146,118.08,1.715
21.55,1148,118.94,1.712
21.6,1150,119.59,1.711
21.65,1151,119.58,1.706
21.7,1153,119.28,1.692
21.75,1155,119.33,1.665
21.8,1156,119.76,1.629
21.85,1158,120.5,1.587
21.9,1160,121.61,1.544
21.95,1161,122.74,1.503
22,1163,123.26,1.465
22.05,1165,124.11,1.429
22.1,1167,125.48,1.394
22.15,1168,126.16,1.362
22.2,1170,126.79,1.331
22.25,1172,128.01,1.302
22.3,1174,129.12,1.277
22.35,1176,129.91,1.257
22.4,1177,131,1.243
22.45,1179,132.58,1.237
22.5,1181,133.9,1.238
22.55,1183,134.57,1.244
22.6,1185,135.49,1.253
22.65,1187,136.66,1.262
22.7,1189,137.86,1.266
22.75,1191,139.25,1.262
22.8,1193,140,1.248
22.85,1195,141,1.22
22.9,1197,142.86,1.178
22.95,1199,144.04,1.12
23,1201,143.88,1.048
23.05,1203,143.86,0.963
23.1,1205,144.64,0.869
23.15,1207,145.87,0.768
23.2,1209,148.03,0.664
23.25,1211,149.31,0.56
23.3,1213,149.54,0.456
23.35,1215,150.46,0.352
23.4,1217,151.51,0.247
23.45,1219,152.72,0.143
23.5,1222,154.26,0.038
23.55,1224,155.57,-0.065
23.6,1226,156.26,-0.166
23.65,1228,156.95,-0.264
23.7,1230,157.96,-0.359
23.75,1233,159.34,-0.448
23.8,1235,160.72,-0.53
23.85,1237,161.53,-0.603
23.9,1239,162.46,-0.664
23.95,1242,163.47,-0.712
24,1244,164.23,-0.75
24.05,1246,165.34,-0.778
24.1,1248,166.51,-0.799
24.15,1251,166.81,-0.814
24.2,1253,167.63,-0.824
24.25,1256,169.24,-0.828
24.3,1258,170.28,-0.828
24.35,1260,170.47,-0.823
24.4,1263,170.71,-0.817
24.45,1265,171.57,-0.809
24.5,1268,172.27,-0.802
24.55,1270,173.12,-0.799
24.6,1272,174.25,-0.8
24.65,1275,175.27,-0.805
24.7,1277,175.88,-0.816
24.75,1280,176.44,-0.831
24.8,1282,177.43,-0.85
24.85,1285,178.39,-0.873
24.9,1287,179.28,-0.898
24.95,1290,180.22,-0.925
25,1292,180.71,-0.95
25.05,1295,181.21,-0.973
25.1,1297,182.09,-0.991
25.15,1300,182.93,-1.005
25.2,1302,183.76,-1.013
25.25,1305,184.74,-1.015
25.3,1308,185.42,-1.011
25.35,1310,185.94,-1.001
25.4,1313,186.97,-0.987
25.45,1315,187.99,-0.969
25.5,1318,188.71,-0.949
25.55,1321,189.36,-0.929
25.6,1323,189.94,-0.909
25.65,1326,190.6,-0.891
25.7,1329,191.41,-0.877
25.75,1331,192.29,-0.866
25.8,1334,193.39,-0.86
25.85,1337,194.03,-0.857
25.9,1340,193.99,-0.855
25.95,1342,194.45,-0.853
26,1345,195.13,-0.851
26.05,1348,195.73,-0.847
26.1,1351,196.55,-0.844
26.15,1353,197.04,-0.843
26.2,1356,197.66,-0.844
26.25,1359,198.5,-0.847
26.3,1362,198.92,-0.851
26.35,1364,199.48,-0.854
26.4,1367,200.41,-0.855
26.45,1370,200.84,-0.852
26.5,1373,201.54,-0.845
26.55,1376,202.59,-0.835
26.6,1379,202.74,-0.822
26.65,1381,203.02,-0.808
26.7,1384,203.92,-0.795
26.75,1387,205,-0.785
26.8,1390,205.66,-0.78
26.85,1393,205.89,-0.781
26.9,1396,206.34,-0.787
26.95,1399,207.01,-0.8
27,1402,207.9,-0.818
27.05,1404,208.77,-0.841
27.1,1407,209.2,-0.866
27.15,1410,209.34,-0.894
27.2,1413,209.76,-0.921
27.25,1416,211.09,-0.949
27.3,1419,211.84,-0.975
27.35,1422,211.42,-1
27.4,1425,212.09,-1.022
27.45,1428,213.53,-1.042
27.5,1431,213.76,-1.059
27.55,1434,213.79,-1.073
27.6,1437,214.96,-1.085
27.65,1440,215.39,-1.094
27.7,1443,215.45,-1.102
27.75,1446,216.54,-1.109
27.8,1449,217.68,-1.116
27.85,1452,217.85,-1.121
27.9,1455,217.84,-1.125
27.95,1458,218.53,-1.127
28,1461,219.26,-1.128
28.05,1464,219.75,-1.126
28.1,1468,220.31,-1.122
28.15,1471,220.75,-1.114
28.2,1474,221.27,-1.102
28.25,1477,221.75,-1.088
28.3,1480,222.34,-1.071
28.35,1483,222.81,-1.055
28.4,1486,223.19,-1.039
28.45,1489,223.76,-1.025
28.5,1492,224.04,-1.013
28.55,1496,224.48,-1.003
28.6,1499,224.54,-0.994
28.65,1502,224.67,-0.988
28.7,1505,225.17,-0.982
28.75,1508,225.83,-0.978
28.8,1511,226.12,-0.975
28.85,1515,226.12,-0.975
28.9,1518,227.03,-0.978
28.95,1521,227.99,-0.983
29,1524,228.31,-0.992
29.05,1527,228.53,-1.004
29.1,1531,229.75,-1.017
29.15,1534,230.31,-1.029
29.2,1537,229.84,-1.038
29.25,1540,230.42,-1.044
29.3,1543,231.08,-1.045
29.35,1547,231.23,-1.042
29.4,1550,231.61,-1.035
29.45,1553,232.13,-1.026
29.5,1556,232.55,-1.016
29.55,1560,233.59,-1.005
29.6,1563,234.41,-0.992
29.65,1566,234.58,-0.976
29.7,1570,235,-0.956
29.75,1573,235.13,-0.93
29.8,1576,234.74,-0.9
29.85,1579,234.88,-0.867
29.9,1583,235.85,-0.833
29.95,1586,236.41,-0.8
30,1589,236.83,-0.767
30.05,1593,237.07,-0.736
30.1,1596,237.53,-0.705
30.15,1599,238.25,-0.674
30.2,1603,238.15,-0.643
30.25,1606,238.85,-0.612
30.3,1609,239.6,-0.581
30.35,1613,239.73,-0.551
30.4,1616,240.07,-0.523
30.45,1619,240.35,-0.496
30.5,1623,240.82,-0.471
30.55,1626,241.18,-0.448
30.6,1630,241.57,-0.429
30.65,1633,242,-0.412
30.7,1636,242.29,-0.399
30.75,1640,242.68,-0.388
30.8,1643,243.19,-0.38
30.85,1647,243.64,-0.373
30.9,1650,243.66,-0.368
30.95,1653,243.97,-0.363
31,1657,244.78,-0.36
31.05,1660,244.99,-0.357
31.1,1664,245.4,-0.356
31.15,1667,246.12,-0.356
31.2,1671,246.58,-0.357
31.25,1674,246.31,-0.358
31.3,1677,246.59,-0.359
31.35,1681,247.86,-0.358
31.4,1684,247.92,-0.355
31.45,1688,247.97,-0.35
31.5,1691,248.68,-0.344
31.55,1695,248.92,-0.337
31.6,1698,249.18,-0.332
31.65,1702,249.58,-0.327
31.7,1705,249.73,-0.323
31.75,1709,249.91,-0.319
31.8,1712,250.67,-0.314
31.85,1716,251.06,-0.308
31.9,1719,251.06,-0.299
31.95,1723,251.38,-0.288
32,1726,251.68,-0.272
32.05,1730,252.25,-0.253
32.1,1733,252.52,-0.229
32.15,1737,252.89,-0.202
32.2,1741,253.56,-0.173
32.25,1744,253.8,-0.141
32.3,1748,253.97,-0.108
32.35,1751,254.35,-0.076
32.4,1755,254.65,-0.045
32.45,1758,254.5,-0.016
32.5,1762,254.58,0.011
32.55,1765,254.76,0.037
32.6,1769,254.99,0.063
32.65,1773,255.22,0.091
32.7,1776,255.18,0.121
32.75,1780,255.65,0.154
32.8,1783,256.16,0.191
32.85,1787,256.22,0.233
32.9,1790,255.96,0.279
32.95,1794,256.24,0.329
33,1798,256.63,0.38
33.05,1801,256.37,0.431
33.1,1805,256.58,0.48
33.15,1808,256.84,0.524
33.2,1812,256.46,0.561
33.25,1816,256.82,0.589
33.3,1819,257.32,0.606
33.35,1823,257.31,0.61
33.4,1826,257,0.602
33.45,1830,256.56,0.582
33.5,1834,256.27,0.551
33.55,1837,253.81,0.51
33.6,1841,249.17,0.461
33.65,1844,245,0.403
33.7,1848,237.3,0.342
33.75,1851,230.02,0.278
33.8,1854,229.66,0.216
33.85,1857,225.92,0.158
33.9,1860,220.94,0.105
33.95,1863,219.53,0.058
34,1866,216.5,0.016
34.05,1869,211.33,-0.02
34.1,1872,206.71,-0.052
34.15,1875,204.66,-0.079
34.2,1878,201.34,-0.099
34.25,1881,195.59,-0.113
34.3,1883,192.76,-0.12
34.35,1886,190.87,-0.12
34.4,1889,185.81,-0.115
34.45,1891,182.43,-0.105
34.5,1894,180.3,-0.093
34.55,1896,175.83,-0.078
34.6,1899,172.6,-0.063
34.65,1901,170.42,-0.047
34.7,1904,166.73,-0.032
34.75,1906,163.49,-0.019
34.8,1908,158.45,-0.009
34.85,1910,153.33,-0.004
34.9,1912,151.8,-0.004
34.95,1914,149.47,-0.009
35,1917,145.36,-0.019
35.05,1919,142.82,-0.033
35.1,1921,140.6,-0.05
35.15,1922,136.97,-0.07
35.2,1924,133.54,-0.092
35.25,1926,131.46,-0.114
35.3,1928,129.6,-0.137
35.35,1930,126.37,-0.161
35.4,1932,123.96,-0.187
35.45,1933,122.29,-0.215
35.5,1935,117.24,-0.247
35.55,1936,103.72,-0.283
35.6,1938,100.4,-0.324
35.65,1939,109.61,-0.371
35.7,1941,111.36,-0.424
35.75,1942,108.53,-0.483
35.8,1944,105.92,-0.546
35.85,1945,105.17,-0.614
35.9,1947,104.26,-0.684
35.95,1948,102.66,-0.758
36,1950,101.41,-0.833
36.05,1951,100.25,-0.906
36.1,1953,98.84,-0.977
36.15,1954,97.79,-1.041
36.2,1955,96.71,-1.099
36.25,1957,95,-1.149
36.3,1958,93.85,-1.193
36.35,1959,93.14,-1.23
36.4,1961,92.1,-1.263
36.45,1962,91.2,-1.293
36.5,1963,90.49,-1.322
36.55,1964,89.86,-1.352
36.6,1966,89.08,-1.383
36.65,1967,88.18,-1.416
36.7,1968,87.52,-1.45
36.75,1969,86.83,-1.487
36.8,1970,86.08,-1.526
36.85,1972,85.34,-1.565
36.9,1973,84.91,-1.604
36.95,1974,84.37,-1.642
37,1975,83.6,-1.678
37.05,1976,83.12,-1.711
37.1,1978,82.84,-1.743
37.15,1979,82.55,-1.77
37.2,1980,82.38,-1.794
37.25,1981,81.94,-1.812
37.3,1982,81,-1.824
37.35,1983,80.06,-1.831
37.4,1984,79.8,-1.833
37.45,1986,79.89,-1.829
37.5,1987,79.46,-1.822
37.55,1988,78.56,-1.812
37.6,1989,77.82,-1.8
37.65,1990,78.07,-1.788
37.7,1991,78.68,-1.773
37.75,1992,78.63,-1.754
37.8,1993,78.23,-1.732
37.85,1994,78.76,-1.704
37.9,1995,79.46,-1.671
37.95,1997,79.63,-1.633
38,1998,79.78,-1.59
38.05,1999,80.3,-1.545
