Time,Distance,Corr Speed,Math G Force Lat Filtered
74.85,3830,246.88,1.813
74.9,3834,247.24,1.817
74.95,3837,248.27,1.812
75,3841,248.65,1.797
75.05,3844,248.38,1.772
75.1,3848,248.52,1.737
75.15,3851,249.1,1.692
75.2,3854,249.43,1.637
75.25,3858,249.92,1.574
75.3,3861,250.28,1.502
75.35,3865,250.1,1.422
75.4,3868,250.36,1.336
75.45,3872,250.56,1.244
75.5,3876,250.31,1.148
75.55,3879,250.77,1.051
75.6,3883,251.36,0.952
75.65,3886,251.41,0.852
75.7,3890,251.59,0.753
75.75,3893,250.93,0.654
75.8,3897,249.12,0.556
75.85,3900,245.29,0.461
75.9,3903,240.78,0.37
75.95,3907,238.06,0.284
76,3910,233.98,0.202
76.05,3913,228.08,0.124
76.1,3916,224.26,0.049
76.15,3920,220.41,-0.023
76.2,3923,214.4,-0.093
76.25,3926,210.67,-0.162
76.3,3928,208.32,-0.229
76.35,3931,204.95,-0.294
76.4,3934,201.62,-0.355
76.45,3937,197.51,-0.414
76.5,3940,194.24,-0.468
76.55,3942,191.92,-0.519
76.6,3945,188.9,-0.566
76.65,3948,186.25,-0.61
76.7,3950,184.57,-0.652
76.75,3953,182.19,-0.695
76.8,3955,177.07,-0.74
76.85,3958,173.51,-0.79
76.9,3960,173.7,-0.845
76.95,3963,172.06,-0.909
77,3965,168.52,-0.981
77.05,3967,166.74,-1.061
77.1,3970,165.8,-1.148
77.15,3972,163.97,-1.241
77.2,3974,162.16,-1.336
77.25,3977,161,-1.43
77.3,3979,159.42,-1.521
77.35,3981,157.7,-1.606
77.4,3983,157.13,-1.684
77.45,3985,156.57,-1.753
77.5,3988,155.56,-1.812
77.55,3990,154.86,-1.861
77.6,3992,154.1,-1.901
77.65,3994,153.37,-1.931
77.7,3996,153.49,-1.955
77.75,3998,152.91,-1.972
77.8,4000,151.19,-1.984
77.85,4003,151.09,-1.993
77.9,4005,151.49,-1.998
77.95,4007,149.88,-1.999
78,4009,147.53,-1.997
78.05,4011,146.77,-1.994
78.1,4013,147.23,-1.992
78.15,4015,147.45,-1.988
78.2,4017,146.68,-1.983
78.25,4019,145.15,-1.973
78.3,4021,143.89,-1.957
78.35,4023,143.47,-1.936
78.4,4025,143.33,-1.912
78.45,4027,143.06,-1.887
78.5,4029,143.32,-1.863
78.55,4031,143.18,-1.84
78.6,4033,142.81,-1.82
78.65,4035,143.14,-1.804
78.7,4037,143.75,-1.793
78.75,4039,144.1,-1.786
78.8,4041,143.9,-1.781
78.85,4043,144.01,-1.779
78.9,4045,144.76,-1.778
78.95,4047,145.31,-1.78
79,4049,145.28,-1.784
79.05,4051,145.6,-1.79
79.1,4053,146.04,-1.796
79.15,4055,146.37,-1.803
79.2,4058,147,-1.808
79.25,4060,147.35,-1.812
79.3,4062,147.86,-1.814
79.35,4064,148.53,-1.814
79.4,4066,148.98,-1.813
79.45,4068,149.81,-1.81
79.5,4070,150.84,-1.804
79.55,4072,151.6,-1.796
79.6,4074,152.41,-1.784
79.65,4076,153.07,-1.765
79.7,4079,153.7,-1.739
79.75,4081,154.79,-1.701
79.8,4083,155.52,-1.649
79.85,4085,156.29,-1.577
79.9,4087,157.27,-1.482
79.95,4090,157.9,-1.357
80,4092,158.39,-1.203
80.05,4094,159.14,-1.014
80.1,4096,160.09,-0.795
80.15,4098,160.73,-0.546
80.2,4101,161.69,-0.277
80.25,4103,162.68,0.005
80.3,4105,163.57,0.287
80.35,4108,164.5,0.558
80.4,4110,165.31,0.81
80.45,4112,166.15,1.032
80.5,4115,166.27,1.223
80.55,4117,166.66,1.38
80.6,4119,167.6,1.506
80.65,4122,167.92,1.603
80.7,4124,168.59,1.678
80.75,4126,169.67,1.732
80.8,4129,170.46,1.774
80.85,4131,171.06,1.805
80.9,4133,171.52,1.829
80.95,4136,172.12,1.848
81,4138,172.84,1.862
81.05,4141,173.47,1.87
81.1,4143,173.95,1.871
81.15,4146,174.31,1.865
81.2,4148,175.28,1.851
81.25,4150,176.16,1.829
81.3,4153,176.33,1.798
81.35,4155,176.69,1.758
81.4,4158,177.31,1.709
81.45,4160,178,1.648
81.5,4163,178.49,1.574
81.55,4165,178.91,1.484
81.6,4168,179.38,1.378
81.65,4170,179.53,1.251
81.7,4173,178.49,1.104
81.75,4175,176.15,0.939
81.8,4178,174.2,0.757
81.85,4180,173.39,0.565
81.9,4183,171.64,0.367
81.95,4185,166.57,0.169
82,4187,163.97,-0.027
82.05,4190,163.92,-0.217
82.1,4192,159.82,-0.4
82.15,4194,154.08,-0.573
82.2,4196,154.15,-0.737
82.25,4198,155.38,-0.889
82.3,4201,151.88,-1.03
82.35,4203,149.89,-1.157
82.4,4205,149.93,-1.271
82.45,4207,148.96,-1.371
82.5,4209,147.08,-1.457
82.55,4211,146.11,-1.529
82.6,4213,145.26,-1.588
82.65,4215,143.79,-1.633
82.7,4217,143.09,-1.665
82.75,4219,142.42,-1.686
82.8,4221,141.48,-1.698
82.85,4223,141.02,-1.702
82.9,4225,140.36,-1.699
82.95,4227,139.49,-1.691
83,4229,138.55,-1.681
83.05,4231,137.66,-1.671
83.1,4233,137.48,-1.663
83.15,4235,137.3,-1.659
83.2,4237,136.57,-1.662
83.25,4238,136.15,-1.67
83.3,4240,136.07,-1.683
83.35,4242,135.46,-1.7
83.4,4244,134.53,-1.721
83.45,4246,134.29,-1.746
83.5,4248,133.98,-1.772
83.55,4250,132.56,-1.798
83.6,4252,131.59,-1.825
83.65,4253,131.54,-1.848
83.7,4255,131,-1.869
83.75,4257,130.03,-1.883
83.8,4259,129.26,-1.893
83.85,4261,128.93,-1.897
83.9,4263,128.71,-1.895
83.95,4264,128.4,-1.889
84,4266,128.33,-1.879
84.05,4268,128.08,-1.865
84.1,4270,127.72,-1.848
84.15,4272,127.87,-1.829
84.2,4273,128.88,-1.811
84.25,4275,129.43,-1.791
84.3,4277,129.08,-1.772
84.35,4279,130,-1.752
84.4,4281,131,-1.731
84.45,4282,131.16,-1.707
84.5,4284,131.56,-1.681
84.55,4286,132.44,-1.652
84.6,4288,133.37,-1.621
84.65,4290,133.87,-1.587
84.7,4292,134.69,-1.553
84.75,4294,135.88,-1.518
84.8,4296,136.58,-1.483
84.85,4297,137.33,-1.451
84.9,4299,138.32,-1.421
84.95,4301,139.55,-1.394
85,4303,140.86,-1.371
85.05,4305,141.7,-1.35
85.1,4307,142.7,-1.332
85.15,4309,143.89,-1.317
85.2,4311,144.62,-1.304
85.25,4313,145.25,-1.293
85.3,4315,146.53,-1.284
85.35,4317,147.94,-1.274
85.4,4320,148.81,-1.264
85.45,4322,149.68,-1.25
85.5,4324,151.03,-1.232
85.55,4326,152.21,-1.207
85.6,4328,153,-1.177
85.65,4330,153.82,-1.142
85.7,4332,154.46,-1.105
85.75,4335,155.16,-1.068
85.8,4337,156.2,-1.033
85.85,4339,157.21,-1.002
85.9,4341,158.1,-0.973
85.95,4343,159.14,-0.948
86,4346,160.15,-0.926
86.05,4348,161.17,-0.907
86.1,4350,162.1,-0.89
86.15,4352,162.64,-0.874
86.2,4355,163.49,-0.857
86.25,4357,164.99,-0.837
86.3,4359,166.26,-0.813
86.35,4362,166.73,-0.78
86.4,4364,167.35,-0.739
86.45,4366,168.37,-0.685
86.5,4369,169.4,-0.62
86.55,4371,169.9,-0.544
86.6,4373,169.79,-0.457
86.65,4376,170.45,-0.361
86.7,4378,171.44,-0.258
86.75,4381,172.38,-0.151
86.8,4383,173.53,-0.044
86.85,4385,174.32,0.058
86.9,4388,175.2,0.152
86.95,4390,175.95,0.234
87,4393,176.48,0.301
87.05,4395,177.21,0.353
87.1,4398,178,0.389
87.15,4400,178.97,0.411
87.2,4403,179.99,0.42
87.25,4405,180.84,0.42
87.3,4408,181.48,0.411
87.35,4410,182.23,0.396
87.4,4413,182.95,0.376
87.45,4416,183.73,0.353
87.5,4418,184.79,0.328
87.55,4421,185.65,0.302
87.6,4423,186.1,0.276
87.65,4426,187.06,0.251
87.7,4429,188.2,0.227
87.75,4431,188.75,0.205
87.8,4434,189.42,0.184
87.85,4437,190.27,0.164
87.9,4439,191,0.143
87.95,4442,191.6,0.123
88,4445,192.35,0.103
88.05,4447,193.22,0.083
88.1,4450,193.72,0.063
88.15,4453,194.51,0.043
88.2,4455,195.5,0.025
88.25,4458,196.04,0.007
88.3,4461,196.26,-0.009
88.35,4464,196.44,-0.023
88.4,4466,196.76,-0.036
88.45,4469,197.5,-0.046
88.5,4472,198.16,-0.054
88.55,4475,198.66,-0.061
88.6,4478,199.78,-0.066
88.65,4480,200.44,-0.072
88.7,4483,200.86,-0.079
88.75,4486,201.79,-0.088
88.8,4489,202.28,-0.099
88.85,4492,202.69,-0.111
88.9,4495,203.46,-0.123
88.95,4497,204.07,-0.136
89,4500,204.71,-0.147
89.05,4503,205.38,-0.155
89.1,4506,205.87,-0.159
89.15,4509,206.16,-0.159
89.2,4512,206.72,-0.154
89.25,4515,207.93,-0.143
89.3,4518,208.72,-0.129
89.35,4521,209.08,-0.112
89.4,4523,209.83,-0.093
89.45,4526,210.22,-0.073
89.5,4529,210.71,-0.053
89.55,4532,211.46,-0.036
89.6,4535,211.79,-0.022
89.65,4538,212.48,-0.011
89.7,4541,213.44,-0.004
89.75,4544,213.7,0
89.8,4547,214.09,0.002
89.85,4550,215.09,0.001
89.9,4553,215.53,-0.002
89.95,4556,215.68,-0.006
90,4559,216.22,-0.01
90.05,4562,216.82,-0.016
90.1,4565,217.52,-0.023
90.15,4568,218.29,-0.03
90.2,4571,218.81,-0.038
90.25,4575,219.23,-0.045
90.3,4578,219.73,-0.051
90.35,4581,220.37,-0.057
90.4,4584,221.1,-0.06
90.45,4587,221.53,-0.062
90.5,4590,221.8,-0.062
90.55,4593,222.31,-0.06
90.6,4596,222.89,-0.056
90.65,4599,223.34,-0.051
90.7,4602,223.87,-0.045
90.75,4606,224.39,-0.037
90.8,4609,224.83,-0.03
90.85,4612,225.16,-0.022
90.9,4615,225.42,-0.015
90.95,4618,225.76,-0.009
91,4621,226.3,-0.004
91.05,4625,227.06,0.001
91.1,4628,227.58,0.007
91.15,4631,227.94,0.012
91.2,4634,228.46,0.017
91.25,4637,228.83,0.022
91.3,4641,229.1,0.027
91.35,4644,229.78,0.032
91.4,4647,229.97,0.036
91.45,4650,230.08,0.04
91.5,4653,230.89,0.042
91.55,4657,231.53,0.044
91.6,4660,232.14,0.044
91.65,4663,232.58,0.043
91.7,4666,232.63,0.041
91.75,4670,232.96,0.038
91.8,4673,233.81,0.034
91.85,4676,234.13,0.031
91.9,4680,234.41,0.028
91.95,4683,235,0.026
92,4686,235.44,0.024
92.05,4689,235.82,0.025
92.1,4693,236.29,0.026
92.15,4696,236.87,0.029
92.2,4699,237.11,0.033
92.25,4703,237.56,0.038
92.3,4706,237.83,0.043
92.35,4709,238.09,0.049
92.4,4713,238.36,0.054
92.45,4716,238.75,0.058
92.5,4719,239.48,0.06
92.55,4723,239.84,0.06
92.6,4726,240.16,0.058
92.65,4729,240.66,0.054
92.7,4733,240.94,0.05
92.75,4736,241.12,0.045
92.8,4740,241.81,0.04
92.85,4743,242.34,0.037
92.9,4746,242.59,0.034
92.95,4750,242.98,0.032
93,4753,243.41,0.031
93.05,4757,243.74,0.029
93.1,4760,244.25,0.026
93.15,4763,244.54,0.022
93.2,4767,244.7,0.016
93.25,4770,245.08,0.008
93.3,4774,245.44,-0.001
93.35,4777,245.94,-0.012
93.4,4781,246.34,-0.022
93.45,4784,246.67,-0.032
93.5,4788,247.16,-0.041
93.55,4791,247.57,-0.05
93.6,4794,247.85,-0.058
93.65,4798,248.18,-0.065
93.7,4801,248.27,-0.071
93.75,4805,248.63,-0.075
93.8,4808,249.17,-0.078
93.85,4812,249.4,-0.079
93.9,4815,249.66,-0.077
93.95,4819,250.18,-0.074
94,4822,250.57,-0.067
94.05,4826,250.75,-0.059
94.1,4829,251.41,-0.05
94.15,4833,251.68,-0.039
94.2,4836,251.82,-0.029
94.25,4840,252.34,-0.019
94.3,4844,252.58,-0.011
94.35,4847,252.94,-0.004
94.4,4851,253.34,0.002
94.45,4854,253.46,0.006
94.5,4858,253.5,0.009
94.55,4861,253.56,0.011
94.6,4865,253.57,0.012
94.65,4868,254.15,0.012
94.7,4872,254.65,0.011
94.75,4876,254.81,0.01
94.8,4879,254.89,0.007
94.85,4883,255.31,0.004
94.9,4886,255.62,0.001
94.95,4890,255.77,-0.004
95,4893,256.16,-0.008
95.05,4897,256.47,-0.012
95.1,4901,256.62,-0.015
95.15,4904,256.65,-0.018
95.2,4908,257.34,-0.021
95.25,4911,257.9,-0.023
95.3,4915,258.1,-0.025
95.35,4919,258.31,-0.027
95.4,4922,258.54,-0.029
95.45,4926,258.67,-0.031
95.5,4929,258.8,-0.033
95.55,4933,259.4,-0.035
95.6,4937,259.97,-0.036
95.65,4940,260.12,-0.035
95.7,4944,260.16,-0.033
95.75,4948,260.52,-0.03
95.8,4951,261.16,-0.025
95.85,4955,261.09,-0.021
95.9,4959,260.89,-0.016
95.95,4962,261.14,-0.011
96,4966,261.76,-0.008
96.05,4970,262.09,-0.005
96.1,4973,262.21,-0.003
96.15,4977,262.43,-0.002
96.2,4981,262.39,-0.001
96.25,4984,262.76,-0.002
96.3,4988,263.18,-0.005
96.35,4992,263.81,-0.009
96.4,4995,264.19,-0.014
96.45,4999,264.35,-0.02
96.5,5003,264.55,-0.026
96.55,5007,264.46,-0.032
96.6,5010,264.76,-0.035
96.65,5014,265.15,-0.035
96.7,5018,265.33,-0.032
96.75,5021,265.41,-0.026
96.8,5025,265.8,-0.018
96.85,5029,266.24,-0.008
96.9,5033,266.48,0.003
96.95,5036,266.57,0.014
97,5040,266.51,0.024
97.05,5044,266.74,0.032
97.1,5047,266.95,0.038
97.15,5051,267.02,0.04
97.2,5055,267.22,0.039
97.25,5059,267.38,0.034
97.3,5062,267.83,0.027
97.35,5066,268.46,0.018
97.4,5070,268.44,0.006
97.45,5074,268.23,-0.006
97.5,5077,268.69,-0.017
97.55,5081,269.03,-0.027
97.6,5085,268.91,-0.035
97.65,5089,269.36,-0.04
97.7,5093,269.74,-0.042
97.75,5096,269.86,-0.041
97.8,5100,270.12,-0.041
97.85,5104,270.14,-0.04
97.9,5108,269.92,-0.043
97.95,5111,270.07,-0.05
98,5115,270.58,-0.064
98.05,5119,270.97,-0.087
98.1,5123,270.89,-0.121
98.15,5127,270.64,-0.168
98.2,5130,270.98,-0.228
98.25,5134,271.01,-0.302
98.3,5138,270.22,-0.389
98.35,5142,270.1,-0.487
98.4,5146,270.28,-0.592
98.45,5149,269.96,-0.7
98.5,5153,269.6,-0.808
98.55,5157,269.21,-0.909
98.6,5161,268.69,-1.002
98.65,5164,267.91,-1.083
98.7,5168,267.35,-1.153
98.75,5172,267.1,-1.213
98.8,5176,265.42,-1.263
98.85,5179,262.36,-1.304
98.9,5183,259.21,-1.341
98.95,5187,256.56,-1.373
99,5190,253.84,-1.405
99.05,5194,252.05,-1.437
99.1,5197,250.87,-1.47
99.15,5201,247.64,-1.505
99.2,5204,245.04,-1.541
99.25,5208,244.04,-1.58
99.3,5211,241.69,-1.622
99.35,5214,237.77,-1.664
99.4,5218,235.43,-1.706
99.45,5221,233.75,-1.747
99.5,5224,230.66,-1.787
99.55,5227,227.9,-1.823
99.6,5230,225.71,-1.856
99.65,5234,222.28,-1.883
99.7,5237,218.47,-1.904
99.75,5240,216.56,-1.92
99.8,5243,215.04,-1.931
99.85,5246,212.84,-1.936
99.9,5249,209.41,-1.935
99.95,5252,205.55,-1.924
100,5254,203.9,-1.905
100.05,5257,202.54,-1.878
100.1,5260,200.53,-1.845
100.15,5263,198.74,-1.808
100.2,5266,196.06,-1.768
100.25,5268,193.9,-1.726
100.3,5271,194.1,-1.684
100.35,5274,193.36,-1.644
100.4,5276,190.85,-1.607
100.45,5279,189.16,-1.572
100.5,5282,186.79,-1.538
100.55,5284,183.94,-1.507
100.6,5287,182.88,-1.478
100.65,5289,182.48,-1.456
100.7,5292,180.94,-1.439
100.75,5295,177.59,-1.43
100.8,5297,175.44,-1.429
100.85,5299,176.02,-1.437
100.9,5302,175.82,-1.454
100.95,5304,172.93,-1.48
101,5307,170.64,-1.513
101.05,5309,170.12,-1.551
101.1,5312,169.36,-1.593
101.15,5314,168.35,-1.638
101.2,5316,166.38,-1.683
101.25,5319,164.14,-1.726
101.3,5321,162.6,-1.768
101.35,5323,162.5,-1.809
101.4,5325,162.6,-1.848
101.45,5328,161.09,-1.887
101.5,5330,159.44,-1.924
101.55,5332,158.59,-1.959
101.6,5334,158.06,-1.991
101.65,5337,157.46,-2.017
101.7,5339,156.73,-2.039
101.75,5341,156.18,-2.055
101.8,5343,155.33,-2.066
101.85,5345,153.95,-2.072
101.9,5347,153.06,-2.075
101.95,5350,152.44,-2.076
102,5352,151.64,-2.077
102.05,5354,151.32,-2.079
102.1,5356,151,-2.082
102.15,5358,149.53,-2.086
102.2,5360,148.1,-2.091
102.25,5362,147.91,-2.096
102.3,5364,148.31,-2.102
102.35,5366,148.31,-2.106
102.4,5368,146.86,-2.107
102.45,5370,144.68,-2.105
102.5,5372,143.82,-2.1
102.55,5374,144.44,-2.095
102.6,5376,144.55,-2.092
102.65,5378,144.25,-2.091
102.7,5380,143.9,-2.091
102.75,5382,142.9,-2.089
102.8,5384,141.96,-2.084
102.85,5386,141.65,-2.073
102.9,5388,142.02,-2.056
102.95,5390,143.13,-2.031
103,5392,143.8,-1.999
103.05,5394,142.43,-1.96
103.1,5396,141.5,-1.918
103.15,5398,142.98,-1.877
103.2,5400,144.92,-1.841
103.25,5402,145.34,-1.812
103.3,5405,144.48,-1.789
103.35,5407,144.28,-1.77
103.4,5409,146.12,-1.755
103.45,5411,147.95,-1.739
103.5,5413,147.07,-1.719
103.55,5415,145.25,-1.695
103.6,5417,145.36,-1.668
103.65,5419,147.18,-1.643
103.7,5421,148.81,-1.624
103.75,5423,149.18,-1.613
103.8,5425,149.6,-1.612
103.85,5427,151.15,-1.618
103.9,5429,151.93,-1.631
103.95,5431,151.76,-1.649
104,5434,152.18,-1.67
104.05,5436,153.71,-1.693
104.1,5438,155.3,-1.716
104.15,5440,155.36,-1.736
104.2,5442,155.46,-1.752
104.25,5444,156.53,-1.764
104.3,5447,157.43,-1.771
104.35,5449,157.76,-1.776
104.4,5451,158.76,-1.781
104.45,5453,160.19,-1.788
104.5,5456,160.37,-1.799
104.55,5458,161.29,-1.812
104.6,5460,162.95,-1.83
104.65,5462,163.66,-1.85
104.7,5465,163.76,-1.872
104.75,5467,164.29,-1.892
104.8,5469,165.34,-1.911
104.85,5472,165.92,-1.926
104.9,5474,166.56,-1.936
104.95,5476,167.75,-1.942
105,5479,168.36,-1.942
105.05,5481,168.33,-1.935
105.1,5483,168.88,-1.921
105.15,5486,169.9,-1.901
105.2,5488,170.98,-1.874
105.25,5491,172.48,-1.843
105.3,5493,172.96,-1.808
105.35,5495,171.69,-1.771
105.4,5498,171.42,-1.738
105.45,5500,173.04,-1.714
105.5,5503,175.54,-1.704
105.55,5505,176.86,-1.709
105.6,5508,176.53,-1.726
105.65,5510,177.01,-1.751
105.7,5513,177.88,-1.781
105.75,5515,178,-1.813
105.8,5518,178.38,-1.847
105.85,5520,179.61,-1.882
105.9,5523,180.4,-1.915
105.95,5525,181.12,-1.946
106,5528,182.35,-1.97
106.05,5530,183.16,-1.985
106.1,5533,183.44,-1.989
106.15,5535,183.31,-1.98
106.2,5538,183.86,-1.959
106.25,5540,185.15,-1.928
106.3,5543,186.08,-1.891
106.35,5546,186.59,-1.848
106.4,5548,187.39,-1.8
106.45,5551,187.94,-1.747
106.5,5554,188.08,-1.689
106.55,5556,189.19,-1.625
106.6,5559,190.37,-1.558
106.65,5562,190.58,-1.486
106.7,5564,190.52,-1.412
106.75,5567,191.03,-1.335
106.8,5570,192.42,-1.259
106.85,5572,193.6,-1.186
106.9,5575,194.2,-1.119
106.95,5578,194.46,-1.058
107,5580,194.95,-1.005
107.05,5583,195.74,-0.96
107.1,5586,196.52,-0.922
107.15,5589,197.02,-0.89
107.2,5591,197.21,-0.863
107.25,5594,197.85,-0.838
107.3,5597,198.35,-0.814
107.35,5600,198.88,-0.79
107.4,5603,199.97,-0.764
107.45,5605,200.56,-0.736
107.5,5608,201.25,-0.707
107.55,5611,202.01,-0.678
107.6,5614,202.5,-0.648
107.65,5617,203.31,-0.619
107.7,5620,203.7,-0.592
107.75,5622,204.27,-0.566
107.8,5625,205.33,-0.54
107.85,5628,206.17,-0.513
107.9,5631,206.66,-0.484
107.95,5634,207,-0.451
108,5637,207.59,-0.414
108.05,5640,208.21,-0.374
108.1,5643,208.8,-0.331
108.15,5646,209.66,-0.286
108.2,5649,210.26,-0.242
108.25,5652,210.44,-0.197
108.3,5654,211.32,-0.154
108.35,5657,212.23,-0.112
108.4,5660,212.58,-0.072
108.45,5663,213.13,-0.035
108.5,5666,213.91,0.001
108.55,5669,214.51,0.034
108.6,5672,214.87,0.064
108.65,5675,215.17,0.09
108.7,5678,215.83,0.111
108.75,5681,216.75,0.128
108.8,5685,217.38,0.139
108.85,5688,217.86,0.146
108.9,5691,218.39,0.15
108.95,5694,218.9,0.15
109,5697,219.8,0.149
109.05,5700,220.61,0.147
109.1,5703,220.97,0.144
109.15,5706,221.43,0.14
109.2,5709,221.6,0.136
109.25,5712,222.23,0.13
109.3,5715,223.32,0.124
109.35,5718,223.72,0.118
109.4,5722,224.34,0.11
109.45,5725,224.6,0.102
109.5,5728,224.27,0.093
109.55,5731,224.93,0.084
109.6,5734,225.47,0.075
109.65,5737,225.77,0.065
109.7,5741,226.67,0.055
109.75,5744,227.17,0.045
109.8,5747,227.57,0.033
109.85,5750,228.62,0.022
109.9,5753,228.97,0.009
109.95,5757,229.05,-0.003
110,5760,229.68,-0.016
110.05,5763,230.52,-0.029
110.1,5766,230.35,-0.041
110.15,5769,230.38,-0.052
110.2,5773,231.6,-0.062
110.25,5776,232.26,-0.07
110.3,5779,231.7,-0.077
110.35,5782,232.05,-0.081
110.4,5786,233.45,-0.085
110.45,5789,233.83,-0.088
110.5,5792,233.8,-0.09
110.55,5795,234.08,-0.093
110.6,5799,234.84,-0.097
110.65,5802,235.71,-0.102
110.7,5805,236.09,-0.107
110.75,5809,236.41,-0.114
110.8,5812,236.92,-0.12
110.85,5815,237.53,-0.126
110.9,5819,237.8,-0.131
